metricDescriptorId,datetime,max,avg,min,count
66ddd6672718e8b99c2208a5,2024-09-08T16:47:03.000Z,17.750652313232422,2.5729938260418304,0.11400218307971954,188
66ddd6672718e8b99c2208a5,2024-09-10T00:07:03.000Z,18.298643112182617,2.628079283200986,0.11062797904014587,286
66ddd6672718e8b99c2208a5,2024-09-12T00:05:48.000Z,19.21803855895996,2.527133136159844,0.14134211838245392,288
66ddd6672718e8b99c2208a5,2024-09-14T00:05:48.000Z,18.106473922729492,2.1540565848402626,0.08780208975076675,286
66ddd6672718e8b99c2208a5,2024-09-16T00:04:36.000Z,33.29087829589844,3.074242229676909,0.11566917598247528,288
66ddd6672718e8b99c2208a5,2024-09-18T00:04:36.000Z,40.97763442993164,1.9325272196179464,0.1337631791830063,288
66ddd6672718e8b99c2208a5,2024-09-20T00:04:36.000Z,23.41731071472168,2.84666659268485,0.110299251973629,284
66ddd6672718e8b99c2208a5,2024-09-22T00:08:23.000Z,35.847206115722656,1.6273809319310304,0.11812127381563187,288
66ddd6672718e8b99c2208a5,2024-09-24T00:08:23.000Z,13.571340560913086,0.9315130002020547,0.07785354554653168,288
66ddd6672718e8b99c2208a5,2024-09-26T00:08:23.000Z,24.45939064025879,2.6879743666439833,0.11458059400320053,288
66ddd6672718e8b99c2208a5,2024-09-28T00:08:23.000Z,39.570274353027344,2.354537410621947,0.14785568416118622,282
66ddd6672718e8b99c2208a5,2024-09-30T00:00:08.000Z,8.894115447998047,0.6677085046345989,0.08906208723783493,144
66ddd6672718e8b99c2208a5,2024-10-01T00:00:08.000Z,18.602571487426758,1.5322963998446033,0.11027143895626068,144
66ddd6672718e8b99c2208a5,2024-10-02T00:06:27.000Z,17.925241470336914,2.7135838229312665,0.12508471310138702,288
66ddd6672718e8b99c2208a5,2024-10-04T00:06:27.000Z,23.57872772216797,2.876523828920974,0.1009146198630333,284
66ddd6672718e8b99c2208a5,2024-10-06T00:01:29.000Z,16.11058807373047,1.0890331650411502,0.09317343682050705,288
66ddd6672718e8b99c2208a5,2024-10-08T00:06:57.000Z,0.9315930008888245,0.4340962089287738,0.1753540188074112,288
66ddd6672718e8b99c2208a5,2024-10-10T00:06:57.000Z,0.8950695395469666,0.43092735116887426,0.1758195161819458,288
66ddd6672718e8b99c2208a5,2024-10-12T00:06:57.000Z,0.9069480299949646,0.4354126812476251,0.17883755266666412,288
66ddd6672718e8b99c2208a5,2024-10-14T00:06:57.000Z,20.676572799682617,1.4785931720398366,0.1702103465795517,288
66ddd6672718e8b99c2208a5,2024-10-16T00:06:57.000Z,26.639982223510742,3.056675790472784,0.0803401991724968,288
66ddd6672718e8b99c2208a5,2024-10-18T00:06:57.000Z,20.90445899963379,2.320306299306038,0.10647884756326675,288
66ddd6672718e8b99c2208a5,2024-10-20T00:06:57.000Z,25.40166473388672,2.6617262757174487,0.10151294618844986,281
66ddd6672718e8b99c2208a5,2024-10-22T00:08:29.000Z,30.968082427978516,3.2347284770932876,0.10501083731651306,288
66ddd6672718e8b99c2208a5,2024-10-24T00:08:29.000Z,36.380165100097656,2.625604656576696,0.12743903696537018,288
66ddd6672718e8b99c2208a5,2024-10-26T00:08:29.000Z,27.963092803955078,3.0443637874236122,0.10835344344377518,288
66ddd6672718e8b99c2208a5,2024-10-28T00:08:29.000Z,27.820384979248047,2.173904324467811,0.0948004201054573,288
66ddd6672718e8b99c2208a5,2024-10-30T00:08:29.000Z,28.740934371948242,1.949207419426077,0.14656011760234833,288
66ddd6672718e8b99c2208a5,2024-11-01T00:08:29.000Z,5.083838939666748,0.30143758504548007,0.08283816277980804,144
66ddd6672718e8b99c2208a5,2024-11-02T00:08:29.000Z,13.622522354125977,0.809073316210762,0.08899085223674774,94
