metricDescriptorId,resourceId,displayName,attributes,unit
668febad57480af249f904e5,668febadb05957ae16e5fa05,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
668febad57480af249f904f0,668febadb05957ae16e5fa05,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66ddda0c2718e8b99c2d80a7,66ddda0b13eff3dbf760a767,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66ddda0c2718e8b99c2d80b2,66ddda0b13eff3dbf760a767,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66ddda0c2718e8b99c2d80bd,66ddda0b13eff3dbf760a767,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66ddda0c2718e8b99c2d80c8,66ddda0b13eff3dbf760a767,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66ddda0c2718e8b99c2d80d3,66ddda0b13eff3dbf760a767,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66ddda0c2718e8b99c2d80e3,66ddda0b13eff3dbf760a767,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66ddda0c2718e8b99c2d80f4,66ddda0b13eff3dbf760a767,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66dedc242718e8b99c5138e0,66dedc24efc0bac50c80870f,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66dedc242718e8b99c5138f3,66dedc24efc0bac50c80870f,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66dedc242718e8b99c513903,66dedc24efc0bac50c80870f,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66dedc242718e8b99c51390e,66dedc24efc0bac50c80870f,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66dedc242718e8b99c513918,66dedc24efc0bac50c80870f,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66dedc242718e8b99c513924,66dedc24efc0bac50c80870f,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66dedc242718e8b99c513939,66dedc24efc0bac50c80870f,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66dedf282718e8b99c5b5bea,66dedf28ea40c41c2eef012b,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66dedf282718e8b99c5b5bf5,66dedf28ea40c41c2eef012b,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66dedf282718e8b99c5b5c01,66dedf28ea40c41c2eef012b,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66dedf282718e8b99c5b5c0c,66dedf28ea40c41c2eef012b,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66dedf282718e8b99c5b5c17,66dedf28ea40c41c2eef012b,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66dedf282718e8b99c5b5c22,66dedf28ea40c41c2eef012b,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66dedf282718e8b99c5b5c33,66dedf28ea40c41c2eef012b,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66deddb02718e8b99c56e088,66deddb07ed587e15a162186,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66deddb02718e8b99c56e093,66deddb07ed587e15a162186,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66deddb02718e8b99c56e09f,66deddb07ed587e15a162186,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66deddb02718e8b99c56e0b6,66deddb07ed587e15a162186,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66deddb02718e8b99c56e0c4,66deddb07ed587e15a162186,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66deddb02718e8b99c56e0ce,66deddb07ed587e15a162186,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66deddb02718e8b99c56e0e5,66deddb07ed587e15a162186,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc2ac32718e8b99cd6c290,66fc2ac281fc70a0b4fa95b6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc2ac32718e8b99cd6c29c,66fc2ac281fc70a0b4fa95b6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc2ac32718e8b99cd6c2a7,66fc2ac281fc70a0b4fa95b6,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc2ac32718e8b99cd6c2b2,66fc2ac281fc70a0b4fa95b6,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66fc2ac32718e8b99cd6c2bd,66fc2ac281fc70a0b4fa95b6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc2ac32718e8b99cd6c2c8,66fc2ac281fc70a0b4fa95b6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc2ac32718e8b99cd6c2d3,66fc2ac281fc70a0b4fa95b6,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc426c2718e8b99c2ec2c1,66fc426c6ff8a4dcdd007aac,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc426c2718e8b99c2ec2d5,66fc426c6ff8a4dcdd007aac,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc426c2718e8b99c2ec2e1,66fc426c6ff8a4dcdd007aac,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc426c2718e8b99c2ec2ee,66fc426c6ff8a4dcdd007aac,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66fc426c2718e8b99c2ec302,66fc426c6ff8a4dcdd007aac,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc426c2718e8b99c2ec30d,66fc426c6ff8a4dcdd007aac,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc426c2718e8b99c2ec31a,66fc426c6ff8a4dcdd007aac,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc42702718e8b99c2ed1f1,66fc426e7343b3b9bef92902,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc42702718e8b99c2ed208,66fc426e7343b3b9bef92902,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc42702718e8b99c2ed21b,66fc426e7343b3b9bef92902,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc42702718e8b99c2ed226,66fc426e7343b3b9bef92902,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66fc42702718e8b99c2ed233,66fc426e7343b3b9bef92902,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc42702718e8b99c2ed23f,66fc426e7343b3b9bef92902,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc42702718e8b99c2ed24a,66fc426e7343b3b9bef92902,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc426a2718e8b99c2eb9a8,66fc4269b55130c1edb3bcd0,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc426a2718e8b99c2eb9b5,66fc4269b55130c1edb3bcd0,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc426a2718e8b99c2eb9c1,66fc4269b55130c1edb3bcd0,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc426a2718e8b99c2eb9cd,66fc4269b55130c1edb3bcd0,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66fc426a2718e8b99c2eb9d8,66fc4269b55130c1edb3bcd0,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc426a2718e8b99c2eb9e4,66fc4269b55130c1edb3bcd0,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc426a2718e8b99c2eb9ef,66fc4269b55130c1edb3bcd0,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc42722718e8b99c2edb4a,66fc4272800a68e1e75ce695,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc42722718e8b99c2edb5d,66fc4272800a68e1e75ce695,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc42722718e8b99c2edb68,66fc4272800a68e1e75ce695,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
66fc42722718e8b99c2edb73,66fc4272800a68e1e75ce695,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
66fc42722718e8b99c2edb7e,66fc4272800a68e1e75ce695,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc42722718e8b99c2edb8b,66fc4272800a68e1e75ce695,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
66fc42722718e8b99c2edb9c,66fc4272800a68e1e75ce695,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1ead55cf1e03d52cb5c1,655e1ead557f201a96a278d2,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1ead55cf1e03d52cb5cd,655e1ead557f201a96a278d2,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1ead55cf1e03d52cb5d9,655e1ead557f201a96a278d2,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1ead55cf1e03d52cb5eb,655e1ead557f201a96a278d2,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1ead55cf1e03d52cb5f6,655e1ead557f201a96a278d2,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1ead55cf1e03d52cb601,655e1ead557f201a96a278d2,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1ead55cf1e03d52cb60c,655e1ead557f201a96a278d2,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
655e1eb055cf1e03d52cb694,655e1eaf7eff776a11b11ee0,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1eb055cf1e03d52cb69f,655e1eaf7eff776a11b11ee0,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1eb055cf1e03d52cb6aa,655e1eaf7eff776a11b11ee0,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1eb055cf1e03d52cb6b5,655e1eaf7eff776a11b11ee0,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb055cf1e03d52cb6c3,655e1eaf7eff776a11b11ee0,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb055cf1e03d52cb6ce,655e1eaf7eff776a11b11ee0,"{'en': 'Velocity - RMS - Global', 'es': 'Velocidad - RMS - Global', 'pt': 'Velocidade - RMS - Global', 'fr': 'Vitesse - RMS - Global'}","{'physicalQuantity': 'velocity', 'axis': 'z', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",mm/s
655e1eb055cf1e03d52cb6d9,655e1eaf7eff776a11b11ee0,"{'en': 'Temperature', 'es': 'Temperatura', 'pt': 'Temperatura', 'fr': 'Température'}","{'physicalQuantity': 'temperature', 'source': 'dynamox-dyna-logger'}",°C
655e1eb255cf1e03d52cb846,655e1eb17eff7745e6b11f60,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'x', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
655e1eb255cf1e03d52cb851,655e1eb17eff7745e6b11f60,"{'en': 'Acceleration - RMS - Global', 'es': 'Aceleración - RMS - Global', 'pt': 'Aceleração - RMS - Global', 'fr': 'Accélération - RMS - Global'}","{'physicalQuantity': 'acceleration', 'axis': 'y', 'source': 'dynamox-dyna-logger', 'statisticalProcessing': 'rms'}",g
