datetime,accelerationx,accelerationy,accelerationz,velocityx,velocityy,velocityz,temperature,Componente
2024-09-13T03:00:03.000Z,0.03066431917250156,0.02048053778707981,0.03124141506850719,0.7329060435295105,0.364930123090744,0.5614569783210754,19.9263744354248,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T04:00:03.000Z,0.03069576807320118,0.02086833491921425,0.03124483302235603,0.6230841875076294,0.4116860628128052,0.7218008041381836,19.91035270690918,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T05:00:03.000Z,0.03058512322604656,0.02046756818890572,0.03124990686774254,0.5703192949295044,0.3383810222148895,0.5613628625869751,19.9263744354248,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T06:00:03.000Z,0.03058155253529549,0.02062314376235008,0.03138536214828491,0.5929229259490967,0.3054266273975372,0.9678011536598206,19.95841979980469,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T07:00:03.000Z,0.0307705570012331,0.02113614976406097,0.03124820813536644,0.6583632230758667,0.4740112125873566,0.8349331617355347,19.94773864746094,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T08:00:03.000Z,0.03076430223882198,0.02113614976406097,0.03124989755451679,0.7168636322021484,0.4075433909893036,0.6459023952484131,20.02250671386719,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T09:00:03.000Z,0.03054686076939106,0.01952845603227615,0.03124989755451679,0.7189149856567383,0.3030630052089691,0.5124812126159668,20.16670417785645,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T10:00:03.000Z,0.03081366792321205,0.019997488707304,0.03139157593250275,0.4886232912540436,0.3526848554611206,0.9406256079673767,20.42305564880371,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T11:00:03.000Z,0.0307413674890995,0.01997918635606766,0.0312432274222374,0.5137960910797119,0.4422974586486816,0.5859360694885254,20.47646331787109,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T12:00:03.000Z,0.03100446239113808,0.02007626742124557,0.0312228836119175,0.5043665766716003,0.4293855428695679,0.575067400932312,20.46044158935547,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T13:00:03.000Z,0.03074742294847965,0.02502430789172649,0.03108841180801392,0.7088014483451843,0.5021977424621582,0.4356146156787872,20.55657196044922,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T14:00:03.000Z,0.01522571314126253,0.02747314423322678,0.02413897030055523,0.3123982846736908,0.418534517288208,0.4596113562583923,20.60463905334473,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T15:00:03.000Z,0.0166206993162632,0.0272027887403965,0.02611842565238476,0.2371423244476318,0.4233309030532837,0.6239332556724548,22.67147254943848,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T16:00:03.000Z,0.01619752310216427,0.02647547237575054,0.02597847580909729,0.2808530330657959,0.4000066816806793,0.6970362663269043,22.84771537780762,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T17:00:03.000Z,0.01735975407063961,0.02738912589848042,0.02493532560765743,0.2142268121242523,0.5090378522872925,0.533833384513855,22.28694534301758,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T18:00:03.000Z,0.01589401625096798,0.02751718088984489,0.02447210252285004,0.2719745337963104,0.5810607671737671,0.3943684995174408,21.47516632080078,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T19:00:03.000Z,0.01552204042673111,0.02756082080304623,0.02407927252352238,0.3600690066814423,0.6699893474578857,0.4839926958084106,21.07461738586426,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T20:00:03.000Z,0.01607871986925602,0.0272027887403965,0.02435977943241596,0.3379263579845428,0.4258152842521667,0.6085924506187439,20.94644165039062,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T21:00:03.000Z,0.01675852388143539,0.0272027887403965,0.02476302348077297,0.2821434140205383,0.5365648865699768,0.5047986507415771,20.83962821960449,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T22:00:03.000Z,0.01619752310216427,0.0275171734392643,0.02449522539973259,0.2345994263887405,0.4211555123329163,0.5255732536315918,20.57259559631348,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-13T23:00:03.000Z,0.01573309488594532,0.02738422155380249,0.02393342368304729,0.1933171302080154,0.6573866605758667,0.7070611715316772,19.98512268066406,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T00:00:03.000Z,0.01528025884181261,0.02839772962033749,0.02335597760975361,0.3493815660476685,0.564828634262085,0.5405240058898926,19.38162803649902,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T01:00:03.000Z,0.0166206993162632,0.02777431346476078,0.02269326150417328,0.2794856429100037,0.4613934457302094,0.5176845788955688,18.85290336608887,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T02:00:03.000Z,0.01454294100403786,0.02810057625174522,0.02259490638971329,0.1928041577339172,0.603430986404419,0.5016654133796692,18.51644134521484,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T03:00:03.000Z,0.0156941469758749,0.027517169713974,0.02187634073197842,0.3115018606185913,0.5109694004058838,0.3937197625637054,18.22804641723633,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T04:00:03.000Z,0.01545790210366249,0.02756083756685257,0.02288376167416573,0.3494565486907959,0.7067470550537109,0.5423673391342163,18.04112243652344,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T05:00:03.000Z,0.01675854623317719,0.02802080661058426,0.02239937521517277,0.2468820065259933,0.6029800176620483,0.3466905951499939,17.84351921081543,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T06:00:03.000Z,0.0171183031052351,0.02781615406274796,0.02206458151340485,0.4297282695770264,0.6874797940254211,0.4248188138008118,17.60853004455566,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T07:00:03.000Z,0.01649275794625282,0.02828099764883518,0.02210761234164238,0.3963777422904968,0.6262222528457642,0.402538537979126,17.54978179931641,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T08:00:03.000Z,0.01683213375508785,0.02821805141866207,0.0222332701086998,0.4289937615394592,0.9642135500907898,0.2987664341926575,17.87556266784668,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T09:00:03.000Z,0.01596634648740292,0.0279399361461401,0.02312902174890041,0.391679435968399,0.4382320940494537,0.3239737749099731,18.10521125793457,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T10:00:03.000Z,0.01614013873040676,0.0272027887403965,0.02336448431015015,0.3808712959289551,0.4932946264743805,0.5956472158432007,18.6179141998291,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T11:00:03.000Z,0.0166206993162632,0.02597849071025848,0.02335597760975361,0.4268434941768646,0.5028793811798096,0.5148223042488098,19.16266059875488,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T12:00:03.000Z,0.01708205230534077,0.02682428248226643,0.02414500340819359,0.3244561851024628,0.4223194420337677,0.3634312748908997,19.57923316955566,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T13:00:03.000Z,0.01628178730607033,0.02616294659674168,0.02357948571443558,0.2633098363876343,0.5236098766326904,0.5219004154205322,20.19340896606445,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T14:00:03.000Z,0.0587238147854805,0.04391802474856377,0.04632477462291718,12.08262348175049,7.229226589202881,8.836833953857422,33.59845733642578,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T15:00:03.000Z,0.02734319306910038,0.0308129508048296,0.03124618530273438,0.3714156746864319,0.8198265433311462,0.5478121638298035,69.73334503173828,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T16:00:59.000Z,0.857387125492096,0.680087149143219,0.3665138483047485,3.716693878173828,3.425301790237427,1.743453621864319,62.2724494934082,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T17:00:59.000Z,0.4131673872470856,0.4360531866550446,0.3282888233661652,2.18131160736084,2.165155172348022,3.631054162979126,74.07530212402344,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T18:00:59.000Z,0.4587363302707672,0.5218841433525085,0.2887821793556213,3.463488578796387,3.539546728134155,5.759024620056152,83.91813659667969,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T19:00:59.000Z,0.02859116345643997,0.02965795248746872,0.02054652757942677,0.5639497637748718,0.720117449760437,0.4874526560306549,76.01396179199219,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T20:00:59.000Z,0.7169312238693237,0.7983952164649963,0.3483287692070007,3.411943435668945,3.447142839431763,2.748937845230103,74.4758529663086,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T21:00:59.000Z,0.355366051197052,0.4953431785106659,0.2650951743125916,3.938574314117432,8.233930587768555,8.654019355773926,77.3758316040039,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T22:00:59.000Z,0.6107312440872192,0.7433649897575378,0.361444503068924,3.187089443206787,3.339442014694214,2.991744041442871,82.51888275146484,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-14T23:00:59.000Z,0.4688486456871033,0.530331015586853,0.2972745597362518,3.579541921615601,5.474528312683105,8.021265983581543,83.75257873535156,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T00:00:59.000Z,0.9136549830436707,0.5235706567764282,0.342036247253418,3.109713792800903,2.064325332641602,1.930831074714661,82.86068725585938,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T01:00:59.000Z,0.5966377258300781,0.9508493542671204,0.3603552877902985,2.888457536697388,4.978428840637207,3.89168381690979,85.68054962158203,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T02:00:59.000Z,0.7764112949371338,1.070418477058411,0.6410637497901917,3.650567293167114,4.100625038146973,4.2619948387146,81.34928131103516,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T03:00:59.000Z,0.03124618530273438,0.03126770630478859,0.0289630088955164,0.5468342900276184,0.4578156173229218,0.5289007425308228,81.66437530517578,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T04:00:59.000Z,1.256887912750244,1.283674836158752,0.8612191081047058,3.946173429489136,3.520906925201416,4.634664058685303,78.59883880615234,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T05:00:59.000Z,0.6846457123756409,0.9046916961669922,0.5211605429649353,3.909006834030151,3.315802097320557,3.844051122665405,84.61775970458984,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T06:00:59.000Z,0.1285686045885086,0.1093036755919456,0.1033294573426247,1.565601110458374,1.840679407119751,1.815320730209351,85.07171630859375,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T07:00:59.000Z,0.8176222443580627,0.8273942470550537,0.4969819784164429,4.585602283477783,3.106872081756592,7.939245223999023,81.34394073486328,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T08:00:59.000Z,0.4771481156349182,0.720982015132904,0.523699164390564,2.933153629302979,2.913236141204834,7.66700267791748,83.83802795410156,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T09:00:59.000Z,0.2818610072135925,0.4722397923469543,0.245173454284668,2.870141506195068,1.33944833278656,1.917807221412659,82.45479583740234,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T10:00:59.000Z,1.091048240661621,0.7350031733512878,0.3226458430290222,6.488778114318848,6.018611907958984,12.51165294647217,82.47081756591797,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T11:00:59.000Z,0.96170574426651,0.5836390852928162,0.2909958064556122,4.405935287475586,2.705061912536621,3.298293352127075,82.90875244140625,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T12:00:59.000Z,0.5950233340263367,1.301610350608826,0.5378966331481934,8.745817184448242,3.532134294509888,3.990408420562744,85.0823974609375,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T13:00:59.000Z,0.7648947834968567,1.055375337600708,0.4783274233341217,3.84385347366333,10.78367710113525,9.032221794128418,84.67650604248047,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T14:00:59.000Z,1.089013934135437,0.9369765520095825,0.4563709795475006,3.22767448425293,3.154614686965942,4.828149318695068,87.75807189941406,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T15:00:59.000Z,0.1029068529605865,0.1374203115701675,0.08464975655078888,4.526615142822266,2.200160264968872,5.153155326843262,84.74059295654297,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T16:00:59.000Z,0.5325841903686523,0.7983360886573792,0.3467748165130615,5.617589473724365,5.003536701202393,8.9941987991333,86.5991439819336,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T17:00:59.000Z,0.3937154710292816,0.3619536161422729,0.1987448483705521,5.643640041351318,3.319421291351318,3.914100170135498,85.41886138916016,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T18:00:59.000Z,0.6175194382667542,1.255133390426636,0.5591709613800049,4.332465171813965,4.664843082427979,3.501276969909668,84.36675262451172,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T19:06:34.000Z,1.029400825500488,0.9930708408355713,0.5712881684303284,3.945258378982544,4.0591721534729,5.11294412612915,80.27046966552734,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T20:06:34.000Z,0.7442542314529419,0.8491129279136658,0.6253759264945984,3.887633323669434,3.238477468490601,3.697087526321411,84.13710021972656,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T21:06:34.000Z,0.03124820627272129,0.03284204378724098,0.02814280800521374,0.4146760702133179,0.4944165647029877,0.723622739315033,82.60967254638672,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T22:06:34.000Z,0.03029574267566204,0.03092918917536736,0.02448110841214657,0.7910768389701843,0.5596725344657898,0.4794476330280304,67.90684509277344,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-15T23:06:34.000Z,0.6026674509048462,0.9936743974685669,0.4459714293479919,4.20543384552002,7.066653728485107,9.505793571472168,79.6028823852539,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T00:06:34.000Z,0.9537519812583923,1.287348031997681,0.6285750269889832,2.983241558074951,4.571221828460693,2.833409786224365,85.2105712890625,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T01:06:34.000Z,0.5716652274131775,0.9405665993690491,0.4320575296878815,3.32402229309082,5.189531326293945,6.499268531799316,89.00244140625,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T02:06:34.000Z,0.0352882444858551,0.04433761537075043,0.04950915277004242,1.082563400268555,2.437438011169434,1.867034196853638,80.51079559326172,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T03:06:34.000Z,0.3618445098400116,0.5020659565925598,0.257137656211853,1.803380727767944,2.019674777984619,2.202550649642944,65.6797866821289,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T04:06:34.000Z,0.02919355966150761,0.02706123702228069,0.02997627109289169,0.522487461566925,0.5861543416976929,0.5926236510276794,60.94796752929688,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T05:06:34.000Z,0.9840644598007202,0.9031522870063782,0.3444622159004211,2.918411016464233,4.583570003509521,2.374416589736938,63.04684448242188,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T06:06:34.000Z,0.544220507144928,0.917161762714386,0.3541856110095978,1.937776803970337,3.130774021148682,3.154194355010986,65.79728698730469,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T07:06:34.000Z,0.7891525030136108,0.629647970199585,0.2690945267677307,3.521562814712524,3.064663887023926,1.892736792564392,76.2542953491211,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T08:06:34.000Z,0.3567136526107788,0.5725330710411072,0.2486995011568069,1.298967719078064,4.727545261383057,3.713025569915771,79.70435333251953,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T09:06:34.000Z,0.4051793813705444,0.8081126809120178,0.216180756688118,2.618256092071533,3.24150562286377,2.897259950637817,76.5106430053711,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T10:06:34.000Z,0.7648332118988037,0.5553962588310242,0.2101356983184814,2.251260042190552,1.84053647518158,1.62971830368042,77.89387512207031,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T11:06:34.000Z,0.03419665619730949,0.03148720040917397,0.02946949750185013,0.4305134415626526,0.6217213273048401,0.7359052300453186,68.32341766357422,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T12:09:21.000Z,0.02718326635658741,0.02490987442433834,0.02858655899763107,0.4285038709640503,0.4173551797866821,0.5462820529937744,56.63271713256836,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T13:09:21.000Z,1.237727880477905,0.657737135887146,0.329506903886795,4.797013759613037,4.064594745635986,3.531723499298096,52.50438690185547,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T14:09:21.000Z,0.02086832001805305,0.02329440228641033,0.02158714830875397,0.4986705780029297,0.3831341564655304,0.445822149515152,48.59502410888672,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T15:09:21.000Z,0.02254341170191765,0.02295437827706337,0.02135683968663216,0.5189648270606995,0.5728457570075989,0.3680240511894226,45.6897087097168,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T16:09:21.000Z,0.03624216094613075,0.05483977496623993,0.03730544075369835,1.097591996192932,1.060372829437256,1.539660573005676,53.09719848632812,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T17:09:21.000Z,1.079812288284302,0.7346408367156982,0.3026723265647888,3.613185882568359,2.868642091751099,2.259627342224121,75.00457763671875,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T18:09:21.000Z,0.3890126347541809,0.2491821944713593,0.1311646103858948,3.426019191741943,7.420796871185303,5.882467746734619,76.24894714355469,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T19:09:21.000Z,0.6902470588684082,1.024394512176514,0.5544789433479309,5.789608955383301,5.416928768157959,6.607367515563965,77.87251281738281,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T20:09:21.000Z,0.02580351382493973,0.03041837364435196,0.02566417679190636,0.5531472563743591,0.6381257772445679,0.5484756231307983,71.92301940917969,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T21:09:21.000Z,0.04035105928778648,0.0364525206387043,0.03525545075535774,0.6261906623840332,0.6126992702484131,0.4352264702320099,61.6689567565918,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T22:09:21.000Z,0.2587792873382568,0.7285823225975037,0.1814374029636383,2.811666965484619,3.768098831176758,3.002332210540771,63.96543884277344,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-16T23:09:21.000Z,0.4675886929035187,0.7695038914680481,0.3527368605136871,2.573195934295654,2.494130849838257,2.234256982803345,69.79743957519531,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T00:09:21.000Z,0.05088512971997261,0.0381108894944191,0.04146568477153778,0.4885478913784027,0.6374962329864502,0.5781944990158081,60.12016296386719,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T01:09:21.000Z,0.3017956614494324,0.4173752069473267,0.1531283408403397,2.108201742172241,2.587332963943481,3.70038628578186,68.19523620605469,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T02:09:21.000Z,0.04185933619737625,0.03303665667772293,0.03114970400929451,0.5415462851524353,0.5646494030952454,0.5801435708999634,60.89456176757812,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T03:09:21.000Z,0.5546751022338867,1.051349401473999,0.4079329669475555,2.978131532669067,2.83052134513855,10.54693031311035,79.25040435791016,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T04:09:21.000Z,0.4741214215755463,0.4764458835124969,0.4018183946609497,2.186314344406128,1.707821011543274,3.038195848464966,79.99275207519531,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T05:09:21.000Z,0.7424679398536682,1.063126802444458,0.4681454002857208,4.579734325408936,3.505744695663452,2.467381715774536,86.82879638671875,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T06:09:21.000Z,1.016164660453796,0.6899097561836243,0.3159276247024536,4.177267551422119,7.571450233459473,2.505371809005737,85.47760772705078,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T07:09:21.000Z,1.404063582420349,3.064255475997925,1.099580764770508,5.203782081604004,5.635245800018311,4.434294700622559,85.34943389892578,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T08:09:21.000Z,0.5493819713592529,0.4644502699375153,0.2903615236282349,5.744733333587646,2.262131690979004,13.65862083435059,85.146484375,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T09:09:21.000Z,0.2713925540447235,0.2754218280315399,0.1623658835887909,4.295718193054199,2.91097354888916,4.017999172210693,76.12611389160156,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T10:09:21.000Z,1.102406859397888,0.8483127951622009,0.472547709941864,5.992583274841309,5.305422306060791,11.62775707244873,78.92462158203125,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T11:09:21.000Z,0.6100445985794067,0.6160436272621155,0.2684383988380432,4.00947380065918,3.363424777984619,5.070583343505859,81.83528137207031,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T12:09:21.000Z,0.800050675868988,0.6655446290969849,0.3447277247905731,6.818142414093018,5.004610061645508,3.760174036026001,83.42679595947266,6030-6P3000101_DyL102B0138 Redutor Giro LD
2024-09-17T13:09:21.000Z,0.3034479916095734,0.307498574256897,0.1210445985198021,2.6805260181427,11.29807662963867,7.200167655944824,82.56160736083984,6030-6P3000101_DyL102B0138 Redutor Giro LD
