metricDescriptorId,datetime,max,avg,min,count,resourceId
66dedc242718e8b99c5138e0,2024-09-12T09:52:37.000Z,0.25052475929260254,0.03709884156548494,0.014583188109099865,37,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-12T16:00:03.000Z,0.038920845836400986,0.02501455688616261,0.014123378321528435,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-13T00:00:03.000Z,0.030950915068387985,0.030333559998931985,0.029711658135056496,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-13T08:00:03.000Z,0.031004462391138077,0.02527363404321174,0.01351382676512003,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-13T16:00:03.000Z,0.01735975407063961,0.014745885312246779,0.013049343600869179,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-14T00:00:03.000Z,0.0171183031052351,0.014913136799198886,0.012065993621945381,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-14T08:00:03.000Z,0.0587238147854805,0.0188875023353224,0.013049356639385223,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-14T16:00:59.000Z,0.857387125492096,0.23572148002373675,0.01714787445962429,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-15T00:00:59.000Z,1.2568879127502441,0.27518112037796527,0.02309807762503624,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-15T08:00:59.000Z,1.091048240661621,0.28125523395525914,0.026408221572637558,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-15T16:00:59.000Z,1.0294008255004883,0.2284010724373618,0.01987549662590027,49,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-16T00:06:34.000Z,0.9840644598007202,0.20470888598356396,0.022867651656270027,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-16T08:06:34.000Z,1.2377278804779053,0.0908810484166048,0.017968684434890747,49,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-16T16:09:21.000Z,1.0798122882843018,0.11672278187082459,0.01787625253200531,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-17T00:09:21.000Z,1.4040635824203491,0.19218963768798858,0.02393854223191738,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-17T08:09:21.000Z,1.1024068593978882,0.22261185008877268,0.019378574565052986,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-17T16:09:21.000Z,0.20077326893806458,0.03412272265025725,0.017878340557217598,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-18T00:09:21.000Z,0.9453645944595337,0.20114806884278855,0.01690750941634178,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-18T08:09:21.000Z,0.5993797183036804,0.19565667677670717,0.019546745344996452,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-18T16:02:17.000Z,1.1115167140960693,0.2686896280307944,0.020195307210087776,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-19T00:02:17.000Z,1.1887375116348267,0.3586171663288648,0.02807794138789177,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-19T08:02:17.000Z,0.9189556837081909,0.23500099156051873,0.02191878855228424,50,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-19T16:09:03.000Z,1.0721863508224487,0.296038667166916,0.024129165336489677,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-20T00:09:03.000Z,1.2179887294769287,0.29695387405809015,0.020894121378660202,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-20T08:09:03.000Z,0.8017296195030212,0.2668876656874393,0.01681382767856121,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-20T16:06:23.000Z,1.2834542989730835,0.34619316974810016,0.025468558073043823,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-21T00:06:23.000Z,0.8548849821090698,0.2366731025200958,0.022943921387195587,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-21T08:06:23.000Z,1.1481380462646484,0.27293111007505405,0.024150079116225243,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-21T16:06:23.000Z,1.0620139837265015,0.21391359576955438,0.019130408763885498,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-22T00:06:23.000Z,1.0582114458084106,0.23767300982338688,0.026057524606585503,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-22T08:06:23.000Z,1.089333415031433,0.3869910355036457,0.0422927550971508,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-22T16:06:23.000Z,1.0633572340011597,0.3424602912661309,0.024029981344938278,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-23T00:06:23.000Z,1.056100845336914,0.24111832142807543,0.018977999687194824,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-23T08:06:23.000Z,1.0723068714141846,0.281748932664809,0.01789167895913124,46,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-23T16:01:36.000Z,1.132222056388855,0.28669559583067894,0.023004991933703423,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-24T00:01:36.000Z,1.0290961265563965,0.3289207674873372,0.023287342861294746,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-24T08:01:36.000Z,0.8301123380661011,0.293310684345973,0.01962798647582531,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-24T16:05:23.000Z,1.129856824874878,0.2986128970514983,0.023154135793447495,48,66dedc24efc0bac50c80870f
66dedc242718e8b99c5138e0,2024-09-25T00:05:23.000Z,0.9713762402534485,0.303997891722247,0.02672046236693859,48,66dedc24efc0bac50c80870f
