metricDescriptorId,datetime,max,avg,min,count,resourceId
66ddda0c2718e8b99c2d80a7,2024-09-08T17:06:41.000Z,0.2985978126525879,0.11764554927746455,0.0222880020737648,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T17:36:41.000Z,0.6546078324317932,0.25250749041636783,0.03595621883869171,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T18:06:41.000Z,0.2646360397338867,0.11185357347130775,0.03368739038705826,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T18:36:41.000Z,0.06709721684455872,0.051951177418231964,0.03485201671719551,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T19:06:41.000Z,0.09745422005653381,0.09146840373675029,0.08518416434526443,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T19:36:41.000Z,0.39369145035743713,0.24592370043198267,0.06803227216005325,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T20:06:41.000Z,0.03359656035900116,0.03208312205970287,0.031241415068507195,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T20:36:41.000Z,0.42676785588264465,0.27027685443560284,0.035728007555007935,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T21:06:41.000Z,0.5686712265014648,0.3637344315648079,0.03466402739286423,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T21:36:41.000Z,0.08586523681879044,0.059955235570669174,0.036757804453372955,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T22:06:41.000Z,0.5755279064178467,0.22148921775321165,0.019284820184111595,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T22:36:41.000Z,2.551539421081543,0.8636366383483013,0.019230369478464127,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T23:06:41.000Z,0.4022057056427002,0.1996482660373052,0.035046011209487915,3,66ddda0b13eff3dbf760a767
66ddda0c2718e8b99c2d80a7,2024-09-08T23:36:41.000Z,0.47571519017219543,0.28460800647735596,0.03216886520385742,3,66ddda0b13eff3dbf760a767
