metricDescriptorId,datetime,max,avg,min,count
668fe7eb57480af249ede059,2024-09-03T22:45:21.000Z,47.79392623901367,47.47415494918823,47.254520416259766,8
668fe7eb57480af249ede059,2024-09-04T00:05:21.000Z,50.976959228515625,47.75633831818899,43.8685417175293,288
668fe7eb57480af249ede059,2024-09-06T00:05:21.000Z,51.19058609008789,47.4237525595559,43.206302642822266,288
668fe7eb57480af249ede059,2024-09-08T00:05:21.000Z,49.038299560546875,47.07086111439599,45.043487548828125,288
668fe7eb57480af249ede059,2024-09-10T00:05:21.000Z,50.66720199584961,47.8067595950285,44.1729621887207,283
668fe7eb57480af249ede059,2024-09-12T00:09:19.000Z,52.9102783203125,48.34879902998606,44.14625930786133,288
668fe7eb57480af249ede059,2024-09-14T00:09:19.000Z,51.270694732666016,46.079238463284675,38.23414993286133,285
668fe7eb57480af249ede059,2024-09-16T00:00:33.000Z,54.11192321777344,48.83778438303206,44.391929626464844,288
668fe7eb57480af249ede059,2024-09-18T00:00:33.000Z,49.33737564086914,42.671494371361206,31.47821807861328,288
668fe7eb57480af249ede059,2024-09-20T00:00:33.000Z,49.43885040283203,47.14157688785607,45.369266510009766,284
668fe7eb57480af249ede059,2024-09-22T00:03:41.000Z,48.43480682373047,38.787278612454735,29.406042098999023,288
668fe7eb57480af249ede059,2024-09-24T00:03:41.000Z,39.590675354003906,33.05261764923731,28.487449645996094,288
668fe7eb57480af249ede059,2024-09-26T00:03:41.000Z,47.89540100097656,41.45612398783366,32.428855895996094,288
668fe7eb57480af249ede059,2024-09-28T00:03:41.000Z,49.118408203125,44.79757256389928,35.542457580566406,283
668fe7eb57480af249ede059,2024-09-30T00:03:40.000Z,35.48371124267578,31.105002297295464,26.68764877319336,144
668fe7eb57480af249ede059,2024-10-01T00:03:40.000Z,42.832454681396484,38.542899485234614,30.5703067779541,143
668fe7eb57480af249ede059,2024-10-02T00:03:41.000Z,49.96757507324219,44.574307825830246,30.9761962890625,288
668fe7eb57480af249ede059,2024-10-04T00:03:41.000Z,51.05706787109375,45.50666895779696,38.93377685546875,286
668fe7eb57480af249ede059,2024-10-06T00:07:16.000Z,42.410545349121094,34.51445628212882,27.60624122619629,286
668fe7eb57480af249ede059,2024-10-08T00:02:08.000Z,32.34340286254883,29.181642194588978,26.634241104125977,288
668fe7eb57480af249ede059,2024-10-10T00:02:08.000Z,32.503623962402344,29.671480708652073,27.227054595947266,288
668fe7eb57480af249ede059,2024-10-12T00:02:08.000Z,31.3179988861084,28.491937120755512,25.27237319946289,288
668fe7eb57480af249ede059,2024-10-14T00:02:08.000Z,44.51476287841797,34.9600298470921,26.965362548828125,288
668fe7eb57480af249ede059,2024-10-16T00:02:08.000Z,46.586936950683594,42.63917248778873,39.34500503540039,288
668fe7eb57480af249ede059,2024-10-18T00:02:08.000Z,46.795223236083984,42.170900490548874,37.82291793823242,288
668fe7eb57480af249ede059,2024-10-20T00:02:08.000Z,49.00091552734375,44.94195848192487,39.90043640136719,280
668fe7eb57480af249ede059,2024-10-22T00:00:20.000Z,51.089111328125,46.11953789658017,41.171512603759766,288
668fe7eb57480af249ede059,2024-10-24T00:00:20.000Z,49.6738395690918,46.38625568813748,40.43450164794922,288
668fe7eb57480af249ede059,2024-10-26T00:00:20.000Z,48.23186111450195,44.56967172357771,39.33432388305664,288
668fe7eb57480af249ede059,2024-10-28T00:00:20.000Z,49.310672760009766,44.11482576529185,32.2205696105957,288
668fe7eb57480af249ede059,2024-10-30T00:00:20.000Z,44.920654296875,37.653315994474625,29.22446060180664,288
668fe7eb57480af249ede059,2024-11-01T00:00:20.000Z,29.112306594848633,26.401848528120254,24.642175674438477,144
668fe7eb57480af249ede059,2024-11-02T00:00:20.000Z,34.714656829833984,27.859032074610393,24.786373138427734,96
