metricDescriptorId,datetime,max,avg,min,count
668febad57480af249f904be,2024-09-08T16:25:51.000Z,69.3434829711914,63.61548469945004,56.670101165771484,190
668febad57480af249f904be,2024-09-10T00:05:51.000Z,80.07820129394531,67.70494076931519,57.140079498291016,287
668febad57480af249f904be,2024-09-12T00:07:07.000Z,78.2890853881836,69.07583583725824,58.36308670043945,288
668febad57480af249f904be,2024-09-14T00:07:07.000Z,78.4172592163086,61.80665091799017,38.1754035949707,285
668febad57480af249f904be,2024-09-16T00:08:25.000Z,77.81910705566406,66.079151974784,55.110626220703125,288
668febad57480af249f904be,2024-09-18T00:08:25.000Z,71.60257720947266,53.893198953734505,30.639734268188477,288
668febad57480af249f904be,2024-09-20T00:08:25.000Z,74.10200500488281,64.83624764563332,54.74746322631836,284
668febad57480af249f904be,2024-09-22T00:09:50.000Z,68.4142074584961,44.554057604736755,27.697032928466797,288
668febad57480af249f904be,2024-09-24T00:09:50.000Z,61.022735595703125,38.38476363155577,26.863889694213867,288
668febad57480af249f904be,2024-09-26T00:09:50.000Z,77.94194030761719,59.260207679536606,36.674678802490234,288
668febad57480af249f904be,2024-09-28T00:09:50.000Z,72.7401351928711,60.77191108942863,35.0030517578125,287
668febad57480af249f904be,2024-09-30T00:09:46.000Z,55.601966857910156,34.32779232660929,25.86518669128418,144
668febad57480af249f904be,2024-10-01T00:09:46.000Z,71.02044677734375,54.84587339921431,28.727779388427734,143
668febad57480af249f904be,2024-10-02T00:07:40.000Z,77.90989685058594,66.00914861096277,45.91401672363281,288
668febad57480af249f904be,2024-10-04T00:07:40.000Z,76.47859954833984,65.06234151544706,44.85122299194336,284
668febad57480af249f904be,2024-10-06T00:02:12.000Z,67.0897216796875,40.48530163484461,26.933317184448242,289
668febad57480af249f904be,2024-10-08T00:07:35.000Z,34.07911682128906,29.90407747692532,25.955978393554688,288
668febad57480af249f904be,2024-10-10T00:07:35.000Z,34.03639221191406,30.10731914308336,26.634241104125977,288
668febad57480af249f904be,2024-10-12T00:07:35.000Z,33.507667541503906,28.998910228411358,24.829099655151367,288
668febad57480af249f904be,2024-10-14T00:07:35.000Z,68.77737426757812,44.376814683278404,26.6502628326416,288
668febad57480af249f904be,2024-10-16T00:07:35.000Z,71.85359191894531,60.995939983261955,45.7110710144043,288
668febad57480af249f904be,2024-10-18T00:07:35.000Z,71.6346206665039,62.523312383227875,41.224918365478516,288
668febad57480af249f904be,2024-10-20T00:07:35.000Z,74.15007019042969,63.51571686608451,39.68146896362305,280
668febad57480af249f904be,2024-10-22T00:08:48.000Z,77.68024444580078,66.57568479908838,51.09979248046875,288
668febad57480af249f904be,2024-10-24T00:08:48.000Z,74.09132385253906,62.63414967060089,39.34500503540039,288
668febad57480af249f904be,2024-10-26T00:08:48.000Z,71.32486724853516,61.04224422242906,39.158084869384766,288
668febad57480af249f904be,2024-10-28T00:08:48.000Z,74.4117660522461,60.6881844997406,31.504920959472656,288
668febad57480af249f904be,2024-10-30T00:08:48.000Z,68.83612060546875,53.15038398901621,28.41267967224121,288
668febad57480af249f904be,2024-11-01T00:08:48.000Z,28.34859275817871,26.469608041975235,24.188220977783203,144
668febad57480af249f904be,2024-11-02T00:08:48.000Z,55.24948501586914,32.229432511836926,23.921186447143555,94
