metricDescriptorId,datetime,max,avg,min,count,resourceId
668ff6ea57480af2491a76ac,2024-09-03T22:37:07.000Z,63.180362701416016,61.20609792073568,59.34042739868164,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-03T23:07:07.000Z,65.71717071533203,61.65649286905924,57.7489128112793,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-03T23:37:07.000Z,69.77073669433594,69.01236216227214,68.41954803466797,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T00:07:07.000Z,70.41161346435547,68.85213979085286,67.46356964111328,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T00:37:07.000Z,68.15251159667969,66.74791971842448,65.09765625,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T01:07:07.000Z,67.36743927001953,66.22987874348958,65.55695343017578,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T01:37:07.000Z,65.98954772949219,64.63836034138997,63.67704391479492,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T02:07:07.000Z,62.23506546020508,60.67737325032552,58.971923828125,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T02:37:07.000Z,57.93049621582031,57.163220723470054,56.2321662902832,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T03:07:07.000Z,63.014801025390625,62.22260411580404,61.66361618041992,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T03:37:07.000Z,63.73579025268555,61.56392288208008,60.42992401123047,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T04:07:07.000Z,65.06561279296875,62.38104375203451,59.91722106933594,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T04:37:07.000Z,58.02128601074219,56.42620976765951,54.89166259765625,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T05:07:07.000Z,54.763484954833984,53.535133361816406,52.3121223449707,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T05:37:07.000Z,59.66621017456055,58.893594106038414,58.21355056762695,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T06:07:07.000Z,59.238956451416016,58.41649500528971,56.963836669921875,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T06:37:07.000Z,58.07469177246094,57.66346232096354,57.0225830078125,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T07:07:07.000Z,58.02128601074219,57.22552744547526,56.32295608520508,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T07:37:07.000Z,64.77188110351562,62.6534169514974,60.08811950683594,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T08:07:07.000Z,63.28183364868164,60.92304356892904,58.76363754272461,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T08:37:07.000Z,62.10688781738281,60.7361208597819,58.891815185546875,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T09:07:07.000Z,62.02677917480469,60.0311533610026,58.76363754272461,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T09:37:07.000Z,68.48363494873047,67.04343668619792,65.90943908691406,3,668ff6e9a9700bbff21ca91c
668ff6ea57480af2491a76ac,2024-09-04T10:07:07.000Z,63.570228576660156,62.753108978271484,61.63157272338867,3,668ff6e9a9700bbff21ca91c
