metricDescriptorId,datetime,max,avg,min,count
668ff6ea57480af2491a76ce,2024-09-03T22:37:07.000Z,0.386081725358963,0.06912734442287022,0.02144596353173256,9
668ff6ea57480af2491a76ce,2024-09-04T00:07:07.000Z,1.0695908069610596,0.06594454822415072,0.01427266001701355,288
668ff6ea57480af2491a76ce,2024-09-06T00:07:07.000Z,1.335793137550354,0.06445740858584435,0.019289502874016762,288
668ff6ea57480af2491a76ce,2024-09-08T00:07:07.000Z,0.9776279926300049,0.053285702099351004,0.021107323467731476,288
668ff6ea57480af2491a76ce,2024-09-10T00:07:07.000Z,3.0421037673950195,0.0847097627904451,0.014670123346149921,282
668ff6ea57480af2491a76ce,2024-09-12T00:03:56.000Z,2.241163730621338,0.0685523715801537,0.020592274144291878,288
668ff6ea57480af2491a76ce,2024-09-14T00:03:56.000Z,2.241434097290039,0.08910313284454438,0.013245807029306889,286
668ff6ea57480af2491a76ce,2024-09-16T00:07:31.000Z,2.8345682621002197,0.08458061625585994,0.015169884078204632,288
668ff6ea57480af2491a76ce,2024-09-18T00:07:31.000Z,0.6828100681304932,0.04833220786854832,0.018158549442887306,288
668ff6ea57480af2491a76ce,2024-09-20T00:07:31.000Z,2.2669246196746826,0.0792887472142811,0.01896403357386589,283
668ff6ea57480af2491a76ce,2024-09-22T00:01:59.000Z,0.19435416162014008,0.02964500244706869,0.017496420070528984,288
668ff6ea57480af2491a76ce,2024-09-24T00:01:59.000Z,0.6270112991333008,0.032832559049388185,0.01951751299202442,288
668ff6ea57480af2491a76ce,2024-09-26T00:01:59.000Z,1.197650671005249,0.05370963575033885,0.016382908448576927,288
668ff6ea57480af2491a76ce,2024-09-28T00:01:59.000Z,1.1651508808135986,0.06278028173944765,0.020169181749224663,283
668ff6ea57480af2491a76ce,2024-09-30T00:01:47.000Z,1.2679036855697632,0.04954613071297192,0.020734963938593864,144
668ff6ea57480af2491a76ce,2024-10-01T00:01:47.000Z,1.8645411729812622,0.06963492238281907,0.015624221414327621,143
668ff6ea57480af2491a76ce,2024-10-02T00:01:06.000Z,1.2832218408584595,0.06389701491247655,0.016415363177657127,288
668ff6ea57480af2491a76ce,2024-10-04T00:01:06.000Z,0.4865840971469879,0.048600122051542266,0.019737565889954567,285
668ff6ea57480af2491a76ce,2024-10-06T00:04:27.000Z,1.0321413278579712,0.04054212957543279,0.019787194207310677,289
668ff6ea57480af2491a76ce,2024-10-08T00:09:05.000Z,0.05168549343943596,0.021765326473137572,0.017318274825811386,288
668ff6ea57480af2491a76ce,2024-10-10T00:09:05.000Z,0.02309076488018036,0.02063096293972598,0.01768336072564125,288
668ff6ea57480af2491a76ce,2024-10-12T00:09:05.000Z,0.023729413747787476,0.020656435504659183,0.017290718853473663,288
668ff6ea57480af2491a76ce,2024-10-14T00:09:05.000Z,0.8425776362419128,0.05046277765520952,0.0169003177434206,288
668ff6ea57480af2491a76ce,2024-10-16T00:09:05.000Z,1.1420644521713257,0.06326935952529311,0.015012828633189201,288
668ff6ea57480af2491a76ce,2024-10-18T00:09:05.000Z,1.0491069555282593,0.05706281123113715,0.019907407462596893,288
668ff6ea57480af2491a76ce,2024-10-20T00:09:05.000Z,3.1387264728546143,0.08301221809640366,0.019924527034163475,279
668ff6ea57480af2491a76ce,2024-10-22T00:09:31.000Z,2.0649185180664062,0.10119689373661661,0.016023484990000725,288
668ff6ea57480af2491a76ce,2024-10-24T00:09:31.000Z,2.4610137939453125,0.07870036940827656,0.015132124535739422,288
668ff6ea57480af2491a76ce,2024-10-26T00:09:31.000Z,2.9223716259002686,0.10567173114072324,0.018494626507163048,288
668ff6ea57480af2491a76ce,2024-10-28T00:09:31.000Z,2.202962636947632,0.07927198785667618,0.018682489171624184,288
668ff6ea57480af2491a76ce,2024-10-30T00:09:31.000Z,1.9322224855422974,0.06450318043223685,0.017541224136948586,288
668ff6ea57480af2491a76ce,2024-11-01T00:09:31.000Z,2.1764636039733887,0.04294357670005411,0.01911170408129692,144
668ff6ea57480af2491a76ce,2024-11-02T00:09:31.000Z,3.241138219833374,0.09430128706500251,0.021365560591220856,94
