metricDescriptorId,datetime,max,avg,min,count
668febb557480af249f91ac9,2024-09-03T22:31:50.000Z,1.8278334140777588,0.5166671174681849,0.024482278153300285,9
668febb557480af249f91ac9,2024-09-04T00:01:50.000Z,4.185755729675293,1.2847580674634729,0.022233283147215843,288
668febb557480af249f91ac9,2024-09-06T00:01:50.000Z,2.677286148071289,1.2364574394143548,0.014738357625901699,288
668febb557480af249f91ac9,2024-09-08T00:01:50.000Z,3.1327099800109863,1.4000594039615761,0.024340273812413216,288
668febb557480af249f91ac9,2024-09-10T00:01:50.000Z,3.4705872535705566,1.4332859780282734,0.024213450029492378,282
668febb557480af249f91ac9,2024-09-12T00:03:12.000Z,3.5174572467803955,1.3005197818468635,0.022268347442150116,288
668febb557480af249f91ac9,2024-09-14T00:03:12.000Z,3.4017651081085205,1.037067555708459,0.013270441442728043,286
668febb557480af249f91ac9,2024-09-16T00:09:12.000Z,3.2698183059692383,1.4688208882709861,0.021835235878825188,288
668febb557480af249f91ac9,2024-09-18T00:09:12.000Z,3.566267967224121,0.7964257917353987,0.01333613507449627,288
668febb557480af249f91ac9,2024-09-20T00:09:12.000Z,3.28181791305542,1.1991424681159708,0.02016923949122429,284
668febb557480af249f91ac9,2024-09-22T00:04:48.000Z,3.6791927814483643,0.5168719880586852,0.01349636260420084,288
668febb557480af249f91ac9,2024-09-24T00:04:48.000Z,3.06828236579895,0.3448779409389115,0.012390962801873684,288
668febb557480af249f91ac9,2024-09-26T00:04:48.000Z,3.315145254135132,1.200981586321076,0.015570704825222492,288
668febb557480af249f91ac9,2024-09-28T00:04:48.000Z,3.3639533519744873,1.1740606728737166,0.014230138622224331,283
668febb557480af249f91ac9,2024-09-30T00:08:15.000Z,2.667387008666992,0.2541699611659472,0.012934845872223377,144
668febb557480af249f91ac9,2024-10-01T00:08:15.000Z,3.059959888458252,0.841057034828126,0.013878578320145607,146
668febb557480af249f91ac9,2024-10-02T00:02:28.000Z,3.194882869720459,1.3303253470350884,0.01784275658428669,288
668febb557480af249f91ac9,2024-10-04T00:02:28.000Z,3.43745493888855,1.229577129283412,0.01711924374103546,286
668febb557480af249f91ac9,2024-10-06T00:09:43.000Z,2.5518174171447754,0.30715829992945914,0.013452126644551754,287
668febb557480af249f91ac9,2024-10-08T00:05:17.000Z,4.167909622192383,0.04520381610685339,0.013902446255087852,288
668febb557480af249f91ac9,2024-10-10T00:05:17.000Z,0.020867478102445602,0.017661258520092815,0.014087711460888386,288
668febb557480af249f91ac9,2024-10-12T00:05:17.000Z,0.022272398695349693,0.018716172405725554,0.015464594587683678,288
668febb557480af249f91ac9,2024-10-14T00:05:17.000Z,2.6772525310516357,0.5326110364726951,0.01606549508869648,288
668febb557480af249f91ac9,2024-10-16T00:05:17.000Z,3.0260274410247803,1.2273909494073854,0.018913153558969498,288
668febb557480af249f91ac9,2024-10-18T00:05:17.000Z,3.022292375564575,1.2456090173153724,0.019268307834863663,288
668febb557480af249f91ac9,2024-10-20T00:05:17.000Z,3.2732906341552734,1.0874354022047963,0.015425109304487705,281
668febb557480af249f91ac9,2024-10-22T00:08:11.000Z,3.1010849475860596,1.3291507321862608,0.018367424607276917,288
668febb557480af249f91ac9,2024-10-24T00:08:11.000Z,2.968526840209961,1.0543296221876517,0.020997731015086174,288
668febb557480af249f91ac9,2024-10-26T00:08:11.000Z,2.756943941116333,1.0821029663331703,0.01616964489221573,288
668febb557480af249f91ac9,2024-10-28T00:08:11.000Z,2.8750388622283936,0.9133627565267185,0.014055774547159672,288
668febb557480af249f91ac9,2024-10-30T00:08:11.000Z,2.998291015625,0.7616803306639971,0.013663879595696926,288
668febb557480af249f91ac9,2024-11-01T00:08:11.000Z,2.6285624504089355,0.04222267725142754,0.014188190922141075,144
668febb557480af249f91ac9,2024-11-02T00:08:11.000Z,2.6791744232177734,0.21865319560772628,0.01519673690199852,93
