metricDescriptorId,datetime,max,avg,min,count
668ff6ea57480af2491a76ac,2024-09-03T22:37:07.000Z,69.77073669433594,63.95831765068902,57.7489128112793,9
668ff6ea57480af2491a76ac,2024-09-04T00:07:07.000Z,73.97383117675781,63.334962368011475,52.3121223449707,288
668ff6ea57480af2491a76ac,2024-09-06T00:07:07.000Z,70.5771713256836,61.82930494679345,44.02876281738281,288
668ff6ea57480af2491a76ac,2024-09-08T00:07:07.000Z,71.16998291015625,63.75305455260806,54.95574951171875,288
668ff6ea57480af2491a76ac,2024-09-10T00:07:07.000Z,72.99114990234375,64.77702867223861,52.34950637817383,282
668ff6ea57480af2491a76ac,2024-09-12T00:03:56.000Z,72.8309326171875,62.81530555089315,53.609901428222656,288
668ff6ea57480af2491a76ac,2024-09-14T00:03:56.000Z,74.50789642333984,60.67127949374539,39.94316101074219,286
668ff6ea57480af2491a76ac,2024-09-16T00:07:31.000Z,73.1300048828125,64.4689621925354,53.95704650878906,288
668ff6ea57480af2491a76ac,2024-09-18T00:07:31.000Z,71.41031646728516,53.19299797217051,31.62241554260254,288
668ff6ea57480af2491a76ac,2024-09-20T00:07:31.000Z,71.23406982421875,62.506457379344496,51.68192672729492,283
668ff6ea57480af2491a76ac,2024-09-22T00:01:59.000Z,67.09506225585938,45.9930497540368,30.030899047851562,288
668ff6ea57480af2491a76ac,2024-09-24T00:01:59.000Z,65.5943374633789,41.15528545114729,28.77584457397461,288
668ff6ea57480af2491a76ac,2024-09-26T00:01:59.000Z,71.81086730957031,58.673699537913,35.7507438659668,288
668ff6ea57480af2491a76ac,2024-09-28T00:01:59.000Z,71.23941040039062,60.54956870196986,42.14351272583008,283
668ff6ea57480af2491a76ac,2024-09-30T00:01:47.000Z,66.91348266601562,41.847883423169456,28.06553840637207,144
668ff6ea57480af2491a76ac,2024-10-01T00:01:47.000Z,66.26192474365234,54.49066338172326,34.58647918701172,143
668ff6ea57480af2491a76ac,2024-10-02T00:01:06.000Z,75.85374450683594,64.46892510520087,52.55779266357422,288
668ff6ea57480af2491a76ac,2024-10-04T00:01:06.000Z,73.81895446777344,61.77014679490474,44.696346282958984,285
668ff6ea57480af2491a76ac,2024-10-06T00:04:27.000Z,72.43572235107422,42.17638675069314,27.713054656982422,289
668ff6ea57480af2491a76ac,2024-10-08T00:09:05.000Z,35.141910552978516,28.459040098720127,26.644922256469727,288
668ff6ea57480af2491a76ac,2024-10-10T00:09:05.000Z,31.243228912353516,29.45742784606086,28.11894416809082,288
668ff6ea57480af2491a76ac,2024-10-12T00:09:05.000Z,30.356679916381836,28.507551100518967,25.955978393554688,288
668ff6ea57480af2491a76ac,2024-10-14T00:09:05.000Z,71.31952667236328,45.91540628671646,27.542152404785156,288
668ff6ea57480af2491a76ac,2024-10-16T00:09:05.000Z,72.11528015136719,59.436208221647476,44.08216857910156,288
668ff6ea57480af2491a76ac,2024-10-18T00:09:05.000Z,70.62523651123047,59.48186339272393,47.07293701171875,288
668ff6ea57480af2491a76ac,2024-10-20T00:09:05.000Z,72.4410629272461,61.365322700965365,41.091400146484375,279
668ff6ea57480af2491a76ac,2024-10-22T00:09:31.000Z,76.2542953491211,63.05368800957998,49.027618408203125,288
668ff6ea57480af2491a76ac,2024-10-24T00:09:31.000Z,73.30091094970703,62.823891308572556,46.32524490356445,288
668ff6ea57480af2491a76ac,2024-10-26T00:09:31.000Z,72.75082397460938,63.33607530593872,45.47608184814453,288
668ff6ea57480af2491a76ac,2024-10-28T00:09:31.000Z,77.03402709960938,58.423411740197075,34.778743743896484,288
668ff6ea57480af2491a76ac,2024-10-30T00:09:31.000Z,69.75471496582031,50.841068844000496,28.47142791748047,288
668ff6ea57480af2491a76ac,2024-11-01T00:09:31.000Z,60.51537322998047,32.10351977083418,25.05340576171875,144
668ff6ea57480af2491a76ac,2024-11-02T00:09:31.000Z,70.76409912109375,38.503739194667084,25.913251876831055,94
