metricDescriptorId,datetime,max,avg,min,count,resourceId
66dedf282718e8b99c5b5bea,2024-09-12T09:56:00.000Z,0.026929348707199097,0.026929348707199097,0.026929348707199097,1,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T10:06:00.000Z,0.029917815700173378,0.02974614252646764,0.029404668137431145,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T10:36:00.000Z,0.030193593353033066,0.0249545369297266,0.021707475185394287,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T11:06:00.000Z,0.030059054493904114,0.029722951352596283,0.029345663264393806,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T11:36:00.000Z,0.0312778577208519,0.0300447978079319,0.029285987839102745,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T12:06:00.000Z,0.01897241361439228,0.01865846353272597,0.018185336142778397,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T12:36:00.000Z,0.018586061894893646,0.017558420076966286,0.017029864713549614,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T13:06:00.000Z,0.029964661225676537,0.025784163425366085,0.01798318512737751,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T13:36:00.000Z,0.02963496558368206,0.028537580122550327,0.027657659724354744,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T14:06:00.000Z,0.029350964352488518,0.028174643715222675,0.0272027887403965,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T14:36:00.000Z,0.0216850396245718,0.019586531445384026,0.017611181363463402,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T15:06:00.000Z,0.030339915305376053,0.02718367800116539,0.02139541320502758,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T15:36:00.000Z,0.02813994698226452,0.027771261831124622,0.027343345806002617,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T16:06:00.000Z,0.029144570231437683,0.027736094469825428,0.02690701372921467,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T16:36:00.000Z,0.03094973973929882,0.029520210499564808,0.02851189114153385,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T17:06:00.000Z,0.02942848391830921,0.02825811008612315,0.02640930563211441,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T17:36:00.000Z,0.02654891274869442,0.025013967727621395,0.023653022944927216,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T18:06:00.000Z,0.026250319555401802,0.02531502644220988,0.02413897216320038,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T18:36:00.000Z,0.02647547237575054,0.0260362575451533,0.02552369236946106,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T19:06:00.000Z,0.02843613177537918,0.027511749416589737,0.026409300044178963,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T19:36:00.000Z,0.02798047475516796,0.02646322672565778,0.024808019399642944,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T20:06:00.000Z,0.024588003754615784,0.022197071462869644,0.020997751504182816,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T20:36:00.000Z,0.030437394976615906,0.03018837422132492,0.029891178011894226,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T21:06:00.000Z,0.030680155381560326,0.03054618773361047,0.03035988286137581,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T21:36:00.000Z,0.030784960836172104,0.030649264032642048,0.030564306303858757,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T22:06:00.000Z,0.03066430054605007,0.030474065492550533,0.030193593353033066,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T22:36:00.000Z,0.030903805047273636,0.030708720286687214,0.030437394976615906,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T23:06:00.000Z,0.030891386792063713,0.030766116455197334,0.03069576807320118,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-12T23:36:00.000Z,0.030741367489099503,0.030673351759711903,0.03059852495789528,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T00:06:00.000Z,0.03069576807320118,0.03045086997250716,0.03014974109828472,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T00:36:00.000Z,0.0309731625020504,0.030843228722612064,0.030680157244205475,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T01:06:00.000Z,0.031134391203522682,0.031044578179717064,0.030994445085525513,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T01:36:00.000Z,0.03085319511592388,0.030830757071574528,0.03079909272491932,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T02:06:00.000Z,0.030994439497590065,0.030757978558540344,0.030615199357271194,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T02:36:00.000Z,0.03092782571911812,0.030877381563186646,0.03081294521689415,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T03:06:00.000Z,0.031096646562218666,0.03089087021847566,0.030581528320908546,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T03:36:00.000Z,0.031134391203522682,0.03080416905383269,0.030493155121803284,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T04:06:00.000Z,0.031114822253584862,0.030929724375406902,0.030770545825362206,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T04:36:00.000Z,0.0310346819460392,0.030616434911886852,0.0303399208933115,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T05:06:00.000Z,0.0309731625020504,0.030874607463677723,0.03071119263768196,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T05:36:00.000Z,0.031017610803246498,0.030903297786911327,0.030741367489099503,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T06:06:00.000Z,0.031067954376339912,0.030942508950829506,0.03085319511592388,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T06:36:00.000Z,0.03092781826853752,0.030773118138313293,0.03069576807320118,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T07:06:00.000Z,0.030866174027323723,0.030739422887563705,0.030581537634134293,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T07:36:00.000Z,0.03089137375354767,0.030738548686107,0.03051132895052433,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T08:06:00.000Z,0.031147900968790054,0.031000479434927303,0.030891383066773415,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T08:36:00.000Z,0.031172657385468483,0.031099942202369373,0.031030520796775818,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T09:06:00.000Z,0.031403798609972,0.031267199044426285,0.031147902831435204,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T09:36:00.000Z,0.031411390751600266,0.031239953512946766,0.031071271747350693,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T10:06:00.000Z,0.031239422038197517,0.031207697466015816,0.031160790473222733,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T10:36:00.000Z,0.03141224756836891,0.03129867712656657,0.0312347374856472,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T11:06:00.000Z,0.031243225559592247,0.031185173119107883,0.031096644699573517,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T11:36:00.000Z,0.0312347374856472,0.03120386910935243,0.031178293749690056,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T12:06:00.000Z,0.031249046325683594,0.0312199667096138,0.03120323456823826,3,66dedf28ea40c41c2eef012b
66dedf282718e8b99c5b5bea,2024-09-13T12:36:00.000Z,0.03149152547121048,0.03125814348459244,0.031104620546102524,3,66dedf28ea40c41c2eef012b
